Id,Toponyms,Type,Period,StartDate,EndDate,Longitude,Latitude,LocQual,SizeHa,SizeQual,Source,Source_id
6475,Monte Ceri,settlement (villa),Imperial Period,0,200,12.15890718,41.98764486,A,0.3,F,"Nardi 1988, 72",82
6476,Quarto del Cecio,settlement (villa),Roman Period,-200,500,12.17102067,41.98445555,A,0.3,F,"Nardi 1988, 72",84
6477,Castellaccio di Castel Campanile,settlement,Archaic Period,-700,-500,12.18502122,41.97818747,A,0.5,F,"Nardi 1988, 72",86
6477,Castellaccio di Castel Campanile,settlement,Roman Period,-200,500,12.18502122,41.97818747,A,0.5,F,"Nardi 1988, 72",86
6478,Tenuta di Castel Campanile,settlement,Etruscan Period,-600,-200,12.19650403,41.96577192,A,0.3,F,"Nardi 1988, 72",88
6480,Quartaccio,settlement,Roman Period,-200,500,12.15257782,41.96173862,A,0.1,F,"Nardi 1988, 73",92
6481,Selva La Rocca,settlement,Archaic Period,-700,-500,12.18288773,41.95056165,A,0.5,F,"Nardi 1988, 73",97
6446,Monte Tosto,settlement,Late Bronze Age,-1100,-900,12.05839014,42.03446765,A,0.1,F,"Nardi 1988, 67",23
6472,Ceri,settlement,Late Bronze Age,-1100,-900,12.15344556,41.99497193,A,0.5,F,"Nardi 1988, 72",72
2058,Codata delle Macine,settlement,Middle Neolithic,-4300,-3500,11.87498038,42.12220841,A,0.1,F,"Delpino et al. 2004, 108",1008
2058,Codata delle Macine,settlement,Early Bronze Age,-2300,-1700,11.87498038,42.12220841,A,0.1,F,"Belardelli et al. 2007, 17",189
2058,Codata delle Macine,settlement,Middle Bronze Age,-1700,-1300,11.87498038,42.12220841,A,0.1,F,"Belardelli et al. 2007, 17",189
2058,Codata delle Macine,settlement,Late Bronze Age,-1300,-900,11.87498038,42.12220841,A,0.1,F,"Belardelli et al. 2007, 17",189
6483,Pogggio Elceto,settlement,Late Bronze Age,-1100,-900,11.9018214,42.1512512,A,0.1,F,"Belardelli et al. 2007, 18",185
6484,Pian del Pero,settlement,Late Bronze Age,-1100,-900,11.90059487,42.14924186,A,0.1,F,"Belardelli et al. 2007, 18",185
6485,Monte Tolfaccia,settlement,Late Bronze Age,-1100,-900,11.93295947,42.11649512,A,0.1,F,"Belardelli et al. 2007, 19",190
6485,Monte Tolfaccia,settlement,Iron Age,-800,-700,11.93295947,42.11649512,A,0.1,F,"Belardelli et al. 2007, 19",190
2057,Tufarelle,settlement,Middle Neolithic,-4300,-3500,11.95308616,42.09650961,A,0.1,F,"Delpino et al. 2004, 108",1010
2057,Tufarelle,settlement,Late Neolithic,-3500,-3000,11.95308616,42.09650961,A,0.1,F,"Delpino et al. 2004, 108",1010
2057,Tufarelle,settlement,Early Bronze Age,-2300,-1700,11.95308616,42.09650961,A,0.1,F,"Delpino et al. 2004, 108",1010
2057,Tufarelle,settlement,Middle Bronze Age,-1700,-1300,11.95308616,42.09650961,A,0.1,F,"Delpino et al. 2004, 108",1010
2057,Tufarelle,settlement,Late Bronze Age,-1300,-900,11.95308616,42.09650961,A,0.1,F,"Delpino et al. 2004, 108",1010
2057,Tufarelle,settlement,Etruscan Period,-700,-200,11.95308616,42.09650961,A,0.1,F,"Delpino et al. 2004, 108",1010
2057,Tufarelle,settlement,Roman Period,-200,500,11.95308616,42.09650961,A,0.1,F,"Delpino et al. 2004, 108",1010
6486,La Marina,settlement (villa),Republican Period,-100,-30,11.58904078,42.33368849,A,0.1,E,"Corsi 2000, 207",1
6486,La Marina,settlement (villa),Imperial Period,-30,500,11.58904078,42.33368849,A,0.1,E,"Corsi 2000, 207",1
6487,Mandra Cherubini,settlement (villa),Republican Period,-100,-30,11.60433248,42.3319682,A,0.4,E,"Corsi 2000, 210",5
6487,Mandra Cherubini,settlement (villa),Imperial Period,-30,500,11.60433248,42.3319682,A,0.4,E,"Corsi 2000, 210",5
6488,Mandra Ciolli,settlement (villa),Imperial Period,100,400,11.61071942,42.32758095,A,0.1,C,"Corsi 2000, 211",6
6489,Campo Morto,settlement (villa),Republican Period,-100,-30,11.64260325,42.33211974,A,0.1,C,"Corsi 2000, 211",7
6489,Campo Morto,settlement (villa),Imperial Period,-30,100,11.64260325,42.33211974,A,0.1,C,"Corsi 2000, 211",7
6490,Campo Morto,settlement (villa),Imperial Period,-30,300,11.64184468,42.32658182,A,0.1,C,"Corsi 2000, 211",8
6491,Tenuta Pian d'Arcione,settlement,Etruscan Period,-700,-200,11.65226322,42.32706358,A,0.1,F,"Corsi 2000, 212",11
6492,Tenuta Pian d'Arcione,settlement (villa),Republican Period,-300,-30,11.66364424,42.33068294,A,1,E,"Corsi 2000, 212",12
6492,Tenuta Pian d'Arcione,settlement (villa),Imperial Period,-30,400,11.66364424,42.33068294,A,1,E,"Corsi 2000, 212",12
6493,Tenuta Pian d'Arcione,settlement (villa),Imperial Period,-30,500,11.66935485,42.33072646,A,0.1,F,"Corsi 2000, 213",13
6494,Lestra d'Asti,settlement,Imperial Period,-50,100,11.66679466,42.32553893,A,0.02,C,"Corsi 2000, 213",14
6495,Tenuta Pian d'Arcione,settlement,Hellenistic Period,-350,-200,11.6834596,42.33095407,A,0.02,F,"Corsi 2000, 214",17
6496,Macchia Pian d'Arcione,settlement (villa),Imperial Period,0,100,11.69097422,42.3351248,A,0.1,C,"Corsi 2000, 215",19
6497,Tenuta Pian d'Arcione,settlement,Hellenistic Period,-300,-30,11.68293808,42.32772945,A,0.02,C,"Corsi 2000, 215",20
6498,Bosco delle Cavalline,settlement,Hellenistic Period,-300,-30,11.68841404,42.32636244,A,0.04,C,"Corsi 2000, 215",21
6499,Bosco delle Cavalline,settlement,Etruscan Period,-700,-300,11.69659242,42.3246624,A,0.06,E,"Corsi 2000, 216",23
6500,Porto delle Murelle,settlement (villa),Republican Period,-100,-30,11.60560497,42.31459702,A,0.3,F,"Corsi 2000, 216",24
6500,Porto delle Murelle,settlement (villa),Imperial Period,-30,500,11.60560497,42.31459702,A,0.3,F,"Corsi 2000, 216",24
6501,Mandra Ceroti,settlement (villa),Republican Period,-300,-30,11.61041717,42.31570135,A,0.2,E,"Corsi 2000, 217",25
6501,Mandra Ceroti,settlement (villa),Imperial Period,-30,200,11.61041717,42.31570135,A,0.2,E,"Corsi 2000, 217",25
6502,Mandra Ceroti,settlement (villa),Imperial Period,300,500,11.61015641,42.31298431,A,0.06,C,"Corsi 2000, 217",26
6503,Mandra Ceroti,settlement,Republican Period,-100,-30,11.6140204,42.3120377,A,0.04,C,"Corsi 2000, 218",27
6503,Mandra Ceroti,settlement,Imperial Period,-30,200,11.6140204,42.3120377,A,0.04,C,"Corsi 2000, 218",27
6504,Mandra Ceroti,settlement (villa),Imperial Period,100,500,11.61699119,42.3119852,A,0.5,F,"Corsi 2000, 218",28
6505,Mandra Grande,settlement,Hellenistic,-300,-30,11.6305194,42.30800594,A,0.04,C,"Corsi 2000, 218",33
6506,Mandra Grande,settlement (villa),Hellenistic,-300,-30,11.63917189,42.30667356,A,0.2,F,"Corsi 2000, 220",34
6506,Mandra Grande,settlement (villa),Imperial Period,-300,500,11.63917189,42.30667356,A,0.2,F,"Corsi 2000, 220",34
6507,Tenuta Pian d'Arcione Tarquinia,settlement (villa),Hellenistic,-350,-30,11.65190171,42.32273029,A,0.1,E,"Corsi 2000, 221",36
6507,Tenuta Pian d'Arcione Tarquinia,settlement (villa),Imperial Period,-30,100,11.65190171,42.32273029,A,0.1,E,"Corsi 2000, 221",36
6508,Tenuta Pian d'Arcione,settlement (villa),Imperial Period,-30,500,11.65652077,42.3185952,A,2,E,"Corsi 2000, 222",39
6509,La Piana di S. Pietro,settlement (villa),Republican Period,-300,-30,11.64970472,42.30948138,A,0.5,E,"Corsi 2000, 223",42
6509,La Piana di S. Pietro,settlement (villa),Imperial Period,-30,500,11.64970472,42.30948138,A,0.5,E,"Corsi 2000, 223",42
6510,Valfragida,settlement,Hellenistic,-300,-30,11.65702802,42.3043832,A,0.03,C,"Corsi 2000, 224",45
6511,Bosco delle Cavalline,settlement,Hellenistic,-300,-30,11.65829626,42.30436567,A,0.04,C,"Corsi 2000, 224",46
6512,Selvaccia,settlement (villa),Republican Period,-100,-30,11.66201802,42.30908162,A,0.1,C,"Corsi 2000, 225",47
6512,Selvaccia,settlement (villa),Imperial Period,-30,100,11.66201802,42.30908162,A,0.1,C,"Corsi 2000, 225",47
6513,Selvaccia,settlement,Hellenistic,-400,-200,11.66341664,42.30629417,A,0.02,C,"Corsi 2000, 225",49
6514,Valfragida,settlement (villa),Republican Period,-100,-30,11.65814217,42.30545265,A,0.1,C,"Corsi 2000, 226",50
6514,Valfragida,settlement (villa),Imperial Period,-30,100,11.65814217,42.30545265,A,0.1,C,"Corsi 2000, 226",50
6515,Valfragida,settlement (villa),Hellenistic,-300,-30,11.66184022,42.30461111,A,0.2,E,"Corsi 2000, 226",51
6515,Valfragida,settlement (villa),Imperial Period,-30,200,11.66184022,42.30461111,A,0.2,E,"Corsi 2000, 226",51
6516,Selvaccia,settlement,Hellenistic,-300,-30,11.66795623,42.30404995,A,0.04,C,"Corsi 2000, 226",52
6517,Bosco delle Cavalline,settlement (villa),Imperial Period,-50,200,11.66990008,42.31582985,A,0.1,F,"Corsi 2000, 227",55
6518,Lestra d'Asti,settlement (villa),Republican Period,-100,-30,11.67317311,42.32015391,A,0.7,E,"Corsi 2000, 227",56
6518,Lestra d'Asti,settlement (villa),Imperial Period,-30,500,11.67317311,42.32015391,A,0.7,E,"Corsi 2000, 227",56
6519,Bosco delle Cavalline,settlement,Hellenistic,-300,-100,11.67321884,42.31705686,A,0.06,C,"Corsi 2000, 229",58
6520,Selvaccia,settlement,Hellenistic,-300,-30,11.67679836,42.31577726,A,0.01,C,"Corsi 2000, 229",59
6521,Bosco delle Cavalline,settlement,Republican Period,-200,-30,11.67323069,42.31317417,A,0.1,F,"Corsi 2000, 229",60
6521,Bosco delle Cavalline,settlement,Imperial Period,-30,100,11.67323069,42.31317417,A,0.1,F,"Corsi 2000, 229",60
6522,Selvaccia,settlement,Republican Period,-100,-30,11.67940596,42.31308652,A,0.1,C,"Corsi 2000, 230",61
6522,Selvaccia,settlement,Imperial Period,-30,100,11.67940596,42.31308652,A,0.1,C,"Corsi 2000, 230",61
6523,Selvaccia,settlement,Hellenistic,-300,-30,11.6754353,42.31129847,A,0.03,C,"Corsi 2000, 230",62
6524,Selvaccia,settlement,Etruscan Period,-600,-200,11.67069421,42.30877408,A,0.03,E,"Corsi 2000, 230",63
6525,Selvaccia,settlement,Republican Period,-200,-30,11.67545901,42.30882667,A,0.1,F,"Corsi 2000, 230",64
6525,Selvaccia,settlement,Imperial Period,-30,100,11.67545901,42.30882667,A,0.1,F,"Corsi 2000, 230",64
6526,Selvaccia,settlement,Hellenistic,-300,-30,11.67176096,42.30766963,A,0.04,C,"Corsi 2000, 231",65
6527,Bosco delle Cavalline,settlement,Hellenistic,-200,-100,11.68778584,42.31902853,A,0.04,C,"Corsi 2000, 231",67
6528,Lestra dell'Ospedale,settlement,Hellenistic,-300,-30,11.6875962,42.31380498,A,0.04,C,"Corsi 2000, 231",68
6529,Lestra dell'Ospedale,settlement,Hellenistic,-300,-30,11.68650575,42.31215717,A,0.05,C,"Corsi 2000, 232",69
6530,Il Poderino,settlement (villa),Hellenistic,-300,-30,11.69010898,42.30461883,A,0.1,E,"Corsi 2000, 232",70
6530,Il Poderino,settlement (villa),Imperial Period,-30,100,11.69010898,42.30461883,A,0.1,E,"Corsi 2000, 232",70
6531,Podere Arrone,settlement (villa),Imperial Period,100,300,11.6421647,42.30532071,A,0.2,F,"Corsi 2000, 234",73
6532,Valfragida,settlement,Hellenistic,-300,-30,11.66046531,42.30076226,A,0.1,F,"Corsi 2000, 235",76
6533,Selvaccia,settlement,Hellenistic,-200,-30,11.6691415,42.30328711,A,0.04,C,"Corsi 2000, 236",76
6534,Selvaccia,settlement,Hellenistic,-300,-30,11.66444782,42.30816966,A,0.06,C,"Corsi 2000, 236",82
6535,Selvaccia,settlement,Hellenistic,-300,-100,11.67903853,42.30323443,A,0.1,F,"Corsi 2000, 237",83
6536,Selvaccia,settlement (villa),Republican Period,-100,-30,11.67863554,42.30155131,A,0.04,C,"Corsi 2000, 237",84
6536,Selvaccia,settlement (villa),Imperial Period,-30,100,11.67863554,42.30155131,A,0.04,C,"Corsi 2000, 237",84
6537,Valfragida,settlement,Hellenistic,-300,-200,11.67507972,42.29960513,A,0.02,C,"Corsi 2000, 237",85
6538,Valfragida,settlement (villa),Republican Period,-100,-30,11.67244841,42.29779916,A,0.08,C,"Corsi 2000, 238",86
6538,Valfragida,settlement (villa),Imperial Period,-30,200,11.67244841,42.29779916,A,0.08,C,"Corsi 2000, 238",86
6539,Valfragida,settlement,Republican Period,-100,-30,11.67257879,42.29637013,A,0.04,C,"Corsi 2000, 238",87
6539,Valfragida,settlement,Imperial Period,-30,100,11.67257879,42.29637013,A,0.04,C,"Corsi 2000, 238",87
6540,I Due Ponti,settlement (villa),Hellenistic,-300,-30,11.68142335,42.29878332,A,1.5,E,"Corsi 2000, 238",88
6540,I Due Ponti,settlement (villa),Imperial Period,-30,500,11.68142335,42.29878332,A,1.5,E,"Corsi 2000, 238",88
6541,Gramiccia,settlement,Hellenistic,-200,-30,11.68523751,42.29808834,A,0.06,C,"Corsi 2000, 240",90
6542,Gramiccia,settlement,Hellenistic,-300,-30,11.68317513,42.29583521,A,0.05,C,"Corsi 2000, 241",91
6543,Spinicci,settlement,Imperial Period,-30,500,11.65691542,42.29185911,A,0.06,E,"Corsi 2000, 241",93
6544,Spinicci,settlement,Etruscan Period,-600,-300,11.66246249,42.29159608,A,0.04,E,"Corsi 2000, 242",94
6544,Spinicci,settlement,Hellenistic,-300,-30,11.66246249,42.29159608,A,0.04,E,"Corsi 2000, 242",94
6544,Spinicci,settlement,Imperial Period,-30,500,11.66246249,42.29159608,A,0.04,E,"Corsi 2000, 242",94
6545,Spinicci,settlement,Hellenistic,-300,-30,11.66009195,42.29070175,A,0.1,C,"Corsi 2000, 242",95
6546,Tenuta Vaccareccia,settlement,Republican Period,-100,-30,11.66741693,42.28919364,A,0.1,E,"Corsi 2000, 243",99
6546,Tenuta Vaccareccia,settlement,Imperial Period,-30,300,11.66741693,42.28919364,A,0.1,E,"Corsi 2000, 243",99
6547,Capannone,settlement,Hellenistic,-300,-30,11.68474562,42.29379675,A,0.01,C,"Corsi 2000, 244",101
6548,Tenuta Vaccareccia,settlement,Hellenistic,-300,-30,11.68185355,42.29053516,A,0.2,C,"Corsi 2000, 246",104
6549,Il Gesso,settlement (villa),Republican Period,-200,-30,11.6876199,42.28627379,A,0.3,E,"Corsi 2000, 247",106
6549,Il Gesso,settlement (villa),Imperial Period,-30,400,11.6876199,42.28627379,A,0.3,E,"Corsi 2000, 247",106
6550,Il Gesso,settlement,Hellenistic,-300,-30,11.68652945,42.28697527,A,0.1,C,"Corsi 2000, 247",107
6551,Tenuta Vaccareccia,settlement (villa),Republican Period,-100,-30,11.68162242,42.28590551,A,0.1,C,"Corsi 2000, 248",108
6551,Tenuta Vaccareccia,settlement (villa),Imperial Period,-30,100,11.68162242,42.28590551,A,0.1,C,"Corsi 2000, 248",108
6552,La Cesa,settlement,Hellenistic,-300,-30,11.6989037,42.28937778,A,0.06,C,"Corsi 2000, 248",109
6553,La Cesa,settlement,Etruscan Period,-600,-300,11.69522935,42.2860458,A,0.04,C,"Corsi 2000, 249",110
6554,Cazzanello,settlement (villa),Republican Period,-100,-30,11.65491992,42.27898213,A,0.5,E,"Corsi 2000, 249",111
6554,Cazzanello,settlement (villa),Imperial Period,-30,500,11.65491992,42.27898213,A,0.5,E,"Corsi 2000, 249",111
6555,Cazzanello,settlement,Imperial Period,100,300,11.65810662,42.28149485,A,0.1,C,"Corsi 2000, 252",113
6556,Vaccareccia,settlement,Etruscan Period,-600,-30,11.67435839,42.2851906,A,0.4,E,"Corsi 2000, 253",115
6557,Tenuta Vaccareccia,settlement,Hellenistic,-300,-100,11.67711839,42.28251227,A,0.1,F,"Corsi 2000, 253",117
6558,Piatanete,settlement,Hellenistic,-200,-30,11.67205727,42.2809689,A,0.1,F,"Corsi 2000, 254",118
6559,Piatanete,settlement,Republican Period,-100,-30,11.67308846,42.27993411,A,0.1,C,"Corsi 2000, 254",119
6560,Piatanete,settlement,Republican Period,-200,-30,11.66948523,42.27739093,A,0.1,C,"Corsi 2000, 254",120
6561,Il Gesso,settlement,Republican Period,-100,-30,11.68888814,42.28213506,A,0.04,E,"Corsi 2000, 255",122
6561,Il Gesso,settlement,Imperial Period,-30,400,11.68888814,42.28213506,A,0.04,E,"Corsi 2000, 255",122
6562,Valliardo,settlement,Republican Period,-100,-30,11.6921832,42.27839929,A,0.2,E,"Corsi 2000, 256",128
6562,Valliardo,settlement,Imperial Period,-30,300,11.6921832,42.27839929,A,0.2,E,"Corsi 2000, 256",128
6563,Valliardo,settlement,Republican Period,-100,-30,11.69220691,42.27682073,A,0.05,C,"Corsi 2000, 256",129
6563,Valliardo,settlement,Imperial Period,-30,100,11.69220691,42.27682073,A,0.05,C,"Corsi 2000, 256",129
6564,Valliardo,settlement,Hellenistic,-300,-100,11.68988377,42.27576834,A,0.06,C,"Corsi 2000, 257",130
6565,Valliardo,settlement,Republican Period,-100,-30,11.69503971,42.27869746,A,0.2,E,"Corsi 2000, 257",131
6565,Valliardo,settlement,Imperial Period,-30,400,11.69503971,42.27869746,A,0.2,E,"Corsi 2000, 257",131
6566,Valliardo,settlement (villa),Republican Period,-100,-30,11.69591681,42.2772943,A,0.1,F,"Corsi 2000, 258",133
6566,Valliardo,settlement (villa),Imperial Period,-30,350,11.69591681,42.2772943,A,0.1,F,"Corsi 2000, 258",133
6567,Valliardo,settlement,Republican Period,-100,-30,11.69560864,42.27373353,A,0.2,C,"Corsi 2000, 259",135
6567,Valliardo,settlement,Imperial Period,-30,100,11.69560864,42.27373353,A,0.2,C,"Corsi 2000, 259",135
6568,Valliardo,settlement,Republican Period,-200,-30,11.69826365,42.27222502,A,0.3,E,"Corsi 2000, 259",137
6568,Valliardo,settlement,Imperial Period,-30,200,11.69826365,42.27222502,A,0.3,E,"Corsi 2000, 259",137
6569,Pian di Spille,settlement,Hellenistic,-300,-30,11.68769102,42.26026095,A,0.06,C,"Corsi 2000, 262",143
6570,Pian di Spille,settlement,Republican Period,-100,-30,11.68662427,42.26091008,A,0.04,C,"Corsi 2000, 262",144
6570,Pian di Spille,settlement,Imperial Period,-30,200,11.68662427,42.26091008,A,0.04,C,"Corsi 2000, 262",144
6571,Pian di Spille,settlement,Hellenistic,-300,-30,11.68769102,42.25234751,A,0.2,E,"Corsi 2000, 266",148
6571,Pian di Spille,settlement,Imperial Period,-30,400,11.68769102,42.25234751,A,0.2,E,"Corsi 2000, 266",148
6572,Voltone,settlement,Republican Period,-100,-30,11.69589311,42.24413519,A,0.03,C,"Corsi 2000, 268",153
6573,Casale Voltone,settlement (villa),Republican Period,-100,-30,11.70275752,42.24579875,A,0.7,E,"Corsi 2000, 269",154
6573,Casale Voltone,settlement (villa),Imperial Period,-30,400,11.70275752,42.24579875,A,0.7,E,"Corsi 2000, 269",154
6574,Voltone,settlement (villa),Republican Period,-100,-30,11.69730526,42.24309624,A,0.4,E,"Corsi 2000, 270",156
6574,Voltone,settlement (villa),Imperial Period,-30,300,11.69730526,42.24309624,A,0.4,E,"Corsi 2000, 270",156
6575,Arcipretura,settlement,Republican Period,-300,-30,11.71277164,42.24609262,A,0.1,E,Maffei 2008,1/D
6575,Arcipretura,settlement,Imperial Period,-30,500,11.7126173,42.24683533,A,0.1,E,Maffei 2008,1D
6576,Procoio,settlement (villa),Republican Period,-300,-30,11.71832797,42.23922733,A,0.08,C,Maffei 2008,2/D
6576,Procoio,settlement (villa),Imperial Period,-30,50,11.71832797,42.23922733,A,0.08,C,Maffei 2008,2/D
6577,Brocchialone,settlement (villa),Republican Period,-300,-30,11.75306785,42.23220908,A,0.09,C,Maffei 2008,3/D
6577,Brocchialone,settlement (villa),Imperial Period,-30,50,11.75306785,42.23220908,A,0.09,C,Maffei 2008,3/D
6578,Portaccia,settlement (villa),Republican Period,-300,-30,11.72611582,42.22570888,A,0.09,C,Maffei 2008,4/D
6578,Portaccia,settlement (villa),Imperial Period,-30,50,11.72611582,42.22570888,A,0.09,C,Maffei 2008,4/D
6579,Portaccia,settlement (villa),Imperial Period,-30,50,11.73239241,42.22522314,A,0.09,C,Maffei 2008,5/D
6579,Portaccia,settlement (villa),Republican Period,-300,-30,11.73239241,42.22522314,A,0.09,C,Maffei 2008,5/D
6580,Portaccia,settlement (villa),Republican Period,-300,-30,11.73074609,42.21750798,A,0.12,E,Maffei 2008,6/D
6580,Portaccia,settlement (villa),Imperial Period,-30,100,11.73074609,42.21750798,A,0.12,C,Maffei 2008,6/D
6581,Piane del Mignone,settlement (villa),Republican Period,-300,-30,11.80032875,42.20245429,A,0.1,E,Maffei 2008,30/D
6581,Piane del Mignone,settlement (villa),Imperial Period,-300,500,11.80032875,42.20245429,A,0.1,E,Maffei 2008,30/D
6582,Poggio della Nebbia,settlement (villa),Republican Period,-300,-30,11.79908115,42.19294166,A,0.5,E,Maffei 2008,34/D
6582,Poggio della Nebbia,settlement (villa),Imperial Period,-30,500,11.79908115,42.19294166,A,0.5,E,Maffei 2008,34/D
6583,Monna Felice,settlement (villa),Republican Period,-300,-30,11.77910668,42.12577752,A,0.1,E,Maffei 2008,292/D
6583,Monna Felice,settlement (villa),Imperial Period,-30,500,11.77910668,42.12577752,A,0.1,E,Maffei 2008,292/D
6584,Fontana di Campo Reale,settlement (villa),Republican Period,-300,-30,11.79122255,42.12858204,A,0.08,E,Maffei 2008,294/D
6584,Fontana di Campo Reale,settlement (villa),Imperial Period,-30,500,11.79122255,42.12858204,A,0.08,E,Maffei 2008,294/D
6585,Torre Valdaliga,settlement (villa),Imperial Period,-30,500,11.7622163,42.12472229,A,4.5,D,Maffei 2008,297/D
6586,Frassinello,settlement (villa),Republican Period,-300,-30,11.81317774,42.12618745,A,0.09,C,Maffei 2008,300/D
6586,Frassinello,settlement (villa),Imperial Period,-30,500,11.81317774,42.12618745,A,0.09,C,Maffei 2008,300/D
6587,Monna Felice,settlement (villa),Imperial Period,-30,50,11.77466934,42.12408938,A,0.08,C,Maffei 2008,305/D
6587,Monna Felice,settlement (villa),Republican Period,-300,-30,11.77466934,42.12408938,A,0.08,C,Maffei 2008,305/D
6588,Campo Reale,settlement (villa),Republican Period,-300,-30,11.78768554,42.12316403,A,0.08,C,Maffei 2008,307/D
6588,Campo Reale,settlement (villa),Imperial Period,-30,100,11.78768554,42.12316403,A,0.08,C,Maffei 2008,307/D
6589,Campo Reale,settlement (villa),Republican Period,-300,-30,11.78471445,42.1207409,A,0.08,C,Maffei 2008,310/D
6589,Campo Reale,settlement (villa),Imperial Period,-30,50,11.78471445,42.1207409,A,0.08,C,Maffei 2008,310/D
6590,Pontone di Valle,settlement (villa),Imperial Period,-30,500,11.80582077,42.12321761,A,0.5,F,Maffei 2008,310/D
6590,Pontone di Valle,settlement (villa),Republican Period,-300,-30,11.80582077,42.12321761,A,0.5,F,Maffei 2008,310/D
